rid;time;value
55182052;2017-03-20 08:10:00;1
55182177;2017-03-20 08:15:00;3
55182370;2017-03-20 08:20:00;4
55182577;2017-03-20 08:25:00;5
55182783;2017-03-20 08:30:00;3
55183005;2017-03-20 08:35:00;11
55183373;2017-03-20 08:40:00;12
55183702;2017-03-20 08:45:00;16
55184122;2017-03-20 08:50:00;26
55184742;2017-03-20 08:55:00;76
55185662;2017-03-20 09:00:00;57
55186441;2017-03-20 09:05:00;38
55187130;2017-03-20 09:10:00;23
55187673;2017-03-20 09:15:00;17
55188081;2017-03-20 09:20:00;17
55188478;2017-03-20 09:25:00;22
55188970;2017-03-20 09:30:00;5
55189278;2017-03-20 09:35:00;9
55189596;2017-03-20 09:40:00;14
55189978;2017-03-20 09:45:00;8
55190337;2017-03-20 09:50:00;4
55190703;2017-03-20 09:55:00;11
55191260;2017-03-20 10:00:00;3
55191397;2017-03-20 10:05:00;10
55191769;2017-03-20 10:10:00;10
55192149;2017-03-20 10:15:00;16
55192624;2017-03-20 10:20:00;10
55193028;2017-03-20 10:25:00;18
55193785;2017-03-20 10:30:00;17
55194371;2017-03-20 10:35:00;32
55195058;2017-03-20 10:40:00;68
55196015;2017-03-20 10:45:00;103
55196889;2017-03-20 10:50:00;43
55197506;2017-03-20 10:55:00;23
55197958;2017-03-20 11:00:00;10
55198443;2017-03-20 11:05:00;5
55198720;2017-03-20 11:10:00;12
55199166;2017-03-20 11:15:00;11
55199628;2017-03-20 11:20:00;6
55200125;2017-03-20 11:25:00;4
55200410;2017-03-20 11:30:00;4
55200753;2017-03-20 11:35:00;8
55201212;2017-03-20 11:40:00;9
55201668;2017-03-20 11:45:00;6
55201962;2017-03-20 11:50:00;15
55202442;2017-03-20 11:55:00;14
55202878;2017-03-20 12:00:00;14
55203431;2017-03-20 12:05:00;19
55204108;2017-03-20 12:10:00;65
55205168;2017-03-20 12:15:00;81
55206149;2017-03-20 12:20:00;32
55206857;2017-03-20 12:25:00;16
55207333;2017-03-20 12:30:00;9
55207746;2017-03-20 12:35:00;9
55208266;2017-03-20 12:40:00;10
55208532;2017-03-20 12:45:00;7
55208906;2017-03-20 12:50:00;5
55209393;2017-03-20 12:55:00;7
55209834;2017-03-20 13:00:00;3
55210599;2017-03-20 13:05:00;4
55210987;2017-03-20 13:10:00;8
55211706;2017-03-20 13:15:00;10
55212252;2017-03-20 13:20:00;11
55212837;2017-03-20 13:25:00;23
55213465;2017-03-20 13:30:00;13
55214107;2017-03-20 13:35:00;14
55214893;2017-03-20 13:40:00;30
55215980;2017-03-20 13:45:00;63
55217313;2017-03-20 13:50:00;101
55218852;2017-03-20 13:55:00;68
55219916;2017-03-20 14:00:00;21
55220604;2017-03-20 14:05:00;18
55221090;2017-03-20 14:10:00;6
55221634;2017-03-20 14:15:00;10
55221998;2017-03-20 14:20:00;5
55222485;2017-03-20 14:25:00;2
55222827;2017-03-20 14:30:00;11
55223416;2017-03-20 14:35:00;8
55223848;2017-03-20 14:40:00;2
55224215;2017-03-20 14:45:00;9
55224591;2017-03-20 14:50:00;6
55225040;2017-03-20 14:55:00;3
55225566;2017-03-20 15:00:00;7
55226038;2017-03-20 15:05:00;8
55226603;2017-03-20 15:10:00;12
55227285;2017-03-20 15:15:00;34
55228233;2017-03-20 15:20:00;34
55229248;2017-03-20 15:25:00;51
55230389;2017-03-20 15:30:00;33
55231257;2017-03-20 15:35:00;18
55231899;2017-03-20 15:40:00;7
55232590;2017-03-20 15:45:00;10
55233093;2017-03-20 15:50:00;3
55233659;2017-03-20 15:55:00;10
55234212;2017-03-20 16:00:00;9
55234581;2017-03-20 16:05:00;12
55235052;2017-03-20 16:10:00;8
55235522;2017-03-20 16:15:00;5
55236072;2017-03-20 16:20:00;5
55236558;2017-03-20 16:25:00;11
55236987;2017-03-20 16:30:00;4
55237399;2017-03-20 16:35:00;7
55237874;2017-03-20 16:40:00;4
55238361;2017-03-20 16:45:00;7
55239143;2017-03-20 16:50:00;11
55239713;2017-03-20 16:55:00;20
55240703;2017-03-20 17:00:00;20
55242159;2017-03-20 17:05:00;14
55243113;2017-03-20 17:10:00;12
55243917;2017-03-20 17:15:00;9
55244530;2017-03-20 17:20:00;8
55245111;2017-03-20 17:25:00;12
55245532;2017-03-20 17:30:00;5
55246013;2017-03-20 17:35:00;9
55246494;2017-03-20 17:40:00;4
55246976;2017-03-20 17:45:00;7
55247554;2017-03-20 17:50:00;4
55248033;2017-03-20 17:55:00;4
55248807;2017-03-20 18:00:00;1
55249300;2017-03-20 18:05:00;6
55249855;2017-03-20 18:10:00;3
55250256;2017-03-20 18:15:00;3
55250865;2017-03-20 18:20:00;4
55251357;2017-03-20 18:25:00;11
55251989;2017-03-20 18:30:00;24
55252680;2017-03-20 18:35:00;11
55253306;2017-03-20 18:40:00;7
55253928;2017-03-20 18:45:00;5
55254418;2017-03-20 18:50:00;7
55254802;2017-03-20 18:55:00;9
55255352;2017-03-20 19:00:00;6
55255724;2017-03-20 19:05:00;7
55256540;2017-03-20 19:10:00;2
55256780;2017-03-20 19:15:00;3
55257080;2017-03-20 19:20:00;2
55257386;2017-03-20 19:25:00;7
55257784;2017-03-20 19:30:00;9
55258223;2017-03-20 19:35:00;2
55258571;2017-03-20 19:40:00;2
55258970;2017-03-20 19:45:00;4
55259519;2017-03-20 19:50:00;5
55259999;2017-03-20 19:55:00;8
55260467;2017-03-20 20:00:00;7
55261345;2017-03-20 20:05:00;2
55261644;2017-03-20 20:10:00;2
55261979;2017-03-20 20:15:00;5
55262641;2017-03-20 20:20:00;1
55262804;2017-03-20 20:25:00;3
55263203;2017-03-20 20:30:00;5
55263477;2017-03-20 20:35:00;2
55263768;2017-03-20 20:40:00;9
55264222;2017-03-20 20:45:00;3
55264517;2017-03-20 20:50:00;5
55264917;2017-03-20 20:55:00;1
55265241;2017-03-20 21:00:00;2
55265819;2017-03-20 21:05:00;1
0;2017-03-20 21:10:00;0
55266499;2017-03-20 21:15:00;5
55266724;2017-03-20 21:20:00;2
55267124;2017-03-20 21:25:00;3
55267475;2017-03-20 21:30:00;1
55267815;2017-03-20 21:35:00;1
55268018;2017-03-20 21:40:00;1
55268335;2017-03-20 21:45:00;5
55268767;2017-03-20 21:50:00;1
55268990;2017-03-20 21:55:00;8
55269517;2017-03-20 22:00:00;1
55269619;2017-03-20 22:05:00;6
55269989;2017-03-20 22:10:00;5
55270404;2017-03-20 22:15:00;5
0;2017-03-20 22:20:00;0
55271145;2017-03-20 22:25:00;4
55271379;2017-03-20 22:30:00;6
55271862;2017-03-20 22:35:00;4
55272019;2017-03-20 22:40:00;3
55272319;2017-03-20 22:45:00;1
55272824;2017-03-20 22:50:00;4
0;2017-03-20 22:55:00;0
0;2017-03-20 23:00:00;0
0;2017-03-20 23:05:00;0
55274052;2017-03-20 23:10:00;1
55274360;2017-03-20 23:15:00;2
55274629;2017-03-20 23:20:00;1
55274695;2017-03-20 23:25:00;2
55274939;2017-03-20 23:30:00;3
0;2017-03-20 23:35:00;0
55275387;2017-03-20 23:40:00;1
55275569;2017-03-20 23:45:00;2
55275781;2017-03-20 23:50:00;2
0;2017-03-20 23:55:00;0
55276067;2017-03-21 00:00:00;4
55276292;2017-03-21 00:05:00;1
55276547;2017-03-21 00:10:00;4
55276706;2017-03-21 00:15:00;5
55277049;2017-03-21 00:20:00;1
55277130;2017-03-21 00:25:00;1
0;2017-03-21 00:30:00;0
55277484;2017-03-21 00:35:00;5
0;2017-03-21 00:40:00;0
55277887;2017-03-21 00:45:00;1
55277955;2017-03-21 00:50:00;2
55278103;2017-03-21 00:55:00;3
55278243;2017-03-21 01:00:00;4
55278422;2017-03-21 01:05:00;1
55278596;2017-03-21 01:10:00;2
55278694;2017-03-21 01:15:00;3
55278782;2017-03-21 01:20:00;2
55278916;2017-03-21 01:25:00;1
55279027;2017-03-21 01:30:00;1
55279136;2017-03-21 01:35:00;2
55279175;2017-03-21 01:40:00;1
0;2017-03-21 01:45:00;0
0;2017-03-21 01:50:00;0
55279442;2017-03-21 01:55:00;1
0;2017-03-21 02:00:00;0
0;2017-03-21 02:05:00;0
0;2017-03-21 02:10:00;0
55279833;2017-03-21 02:15:00;1
0;2017-03-21 02:20:00;0
55279955;2017-03-21 02:25:00;1
55280063;2017-03-21 02:30:00;1
55280136;2017-03-21 02:35:00;1
0;2017-03-21 02:40:00;0
55280302;2017-03-21 02:45:00;2
0;2017-03-21 02:50:00;0
0;2017-03-21 02:55:00;0
0;2017-03-21 03:00:00;0
55280576;2017-03-21 03:05:00;2
0;2017-03-21 03:10:00;0
0;2017-03-21 03:15:00;0
0;2017-03-21 03:20:00;0
55280872;2017-03-21 03:25:00;2
0;2017-03-21 03:30:00;0
0;2017-03-21 03:35:00;0
0;2017-03-21 03:40:00;0
55281216;2017-03-21 03:45:00;1
55281217;2017-03-21 03:50:00;2
0;2017-03-21 03:55:00;0
55281371;2017-03-21 04:00:00;1
0;2017-03-21 04:05:00;0
0;2017-03-21 04:10:00;0
0;2017-03-21 04:15:00;0
0;2017-03-21 04:20:00;0
0;2017-03-21 04:25:00;0
0;2017-03-21 04:30:00;0
55281782;2017-03-21 04:35:00;1
55281833;2017-03-21 04:40:00;1
0;2017-03-21 04:45:00;0
0;2017-03-21 04:50:00;0
0;2017-03-21 04:55:00;0
0;2017-03-21 05:00:00;0
0;2017-03-21 05:05:00;0
0;2017-03-21 05:10:00;0
0;2017-03-21 05:15:00;0
0;2017-03-21 05:20:00;0
0;2017-03-21 05:25:00;0
55282342;2017-03-21 05:30:00;2
55282376;2017-03-21 05:35:00;1
0;2017-03-21 05:40:00;0
0;2017-03-21 05:45:00;0
55282529;2017-03-21 05:50:00;1
55282612;2017-03-21 05:55:00;1
0;2017-03-21 06:00:00;0
0;2017-03-21 06:05:00;0
55282871;2017-03-21 06:10:00;2
55282971;2017-03-21 06:15:00;1
0;2017-03-21 06:20:00;0
55283106;2017-03-21 06:25:00;1
0;2017-03-21 06:30:00;0
0;2017-03-21 06:35:00;0
0;2017-03-21 06:40:00;0
0;2017-03-21 06:45:00;0
0;2017-03-21 06:50:00;0
0;2017-03-21 06:55:00;0
55283751;2017-03-21 07:00:00;1
0;2017-03-21 07:05:00;0
0;2017-03-21 07:10:00;0
55284020;2017-03-21 07:15:00;1
55284156;2017-03-21 07:20:00;1
0;2017-03-21 07:25:00;0
0;2017-03-21 07:30:00;0
0;2017-03-21 07:35:00;0
0;2017-03-21 07:40:00;0
55284824;2017-03-21 07:45:00;1
55284887;2017-03-21 07:50:00;2
55285099;2017-03-21 07:55:00;7
55285292;2017-03-21 08:00:00;3
55285364;2017-03-21 08:05:00;2
55285599;2017-03-21 08:10:00;1
55285715;2017-03-21 08:15:00;2
55285989;2017-03-21 08:20:00;3
55286095;2017-03-21 08:25:00;6
55286276;2017-03-21 08:30:00;7
55286495;2017-03-21 08:35:00;7
55286790;2017-03-21 08:40:00;20
55287289;2017-03-21 08:45:00;25
55287838;2017-03-21 08:50:00;74
55288733;2017-03-21 08:55:00;165
55290174;2017-03-21 09:00:00;142
55291435;2017-03-21 09:05:00;63
55292205;2017-03-21 09:10:00;45
55292741;2017-03-21 09:15:00;15
55293169;2017-03-21 09:20:00;17
55293583;2017-03-21 09:25:00;11
55293961;2017-03-21 09:30:00;5
55294296;2017-03-21 09:35:00;9
55294754;2017-03-21 09:40:00;8
55295136;2017-03-21 09:45:00;7
55295483;2017-03-21 09:50:00;10
55295902;2017-03-21 09:55:00;13
55296278;2017-03-21 10:00:00;12
55296699;2017-03-21 10:05:00;6
55297093;2017-03-21 10:10:00;10
55297361;2017-03-21 10:15:00;14
55297862;2017-03-21 10:20:00;12
55298419;2017-03-21 10:25:00;24
55299218;2017-03-21 10:30:00;33
55300127;2017-03-21 10:35:00;47
55301077;2017-03-21 10:40:00;85
55302104;2017-03-21 10:45:00;113
55303038;2017-03-21 10:50:00;47
55303751;2017-03-21 10:55:00;16
55304265;2017-03-21 11:00:00;11
55304711;2017-03-21 11:05:00;13
55305086;2017-03-21 11:10:00;5
55305574;2017-03-21 11:15:00;5
55305887;2017-03-21 11:20:00;7
55306459;2017-03-21 11:25:00;5
55306775;2017-03-21 11:30:00;10
55307197;2017-03-21 11:35:00;7
55307574;2017-03-21 11:40:00;10
55307953;2017-03-21 11:45:00;10
55308440;2017-03-21 11:50:00;5
55308909;2017-03-21 11:55:00;9
55309383;2017-03-21 12:00:00;12
55309969;2017-03-21 12:05:00;22
55310887;2017-03-21 12:10:00;71
55312271;2017-03-21 12:15:00;116
55313799;2017-03-21 12:20:00;94
55314782;2017-03-21 12:25:00;31
55315306;2017-03-21 12:30:00;24
55315747;2017-03-21 12:35:00;6
55316338;2017-03-21 12:40:00;4
55316508;2017-03-21 12:45:00;10
55316849;2017-03-21 12:50:00;6
55317284;2017-03-21 12:55:00;12
55317878;2017-03-21 13:00:00;17
55318333;2017-03-21 13:05:00;10
55318835;2017-03-21 13:10:00;11
55319303;2017-03-21 13:15:00;12
55319965;2017-03-21 13:20:00;5
55320361;2017-03-21 13:25:00;9
55320809;2017-03-21 13:30:00;9
55321401;2017-03-21 13:35:00;16
55322155;2017-03-21 13:40:00;15
55322972;2017-03-21 13:45:00;38
55324554;2017-03-21 13:50:00;101
55326284;2017-03-21 13:55:00;80
55327602;2017-03-21 14:00:00;34
55328439;2017-03-21 14:05:00;12
55329073;2017-03-21 14:10:00;8
55329644;2017-03-21 14:15:00;8
55330202;2017-03-21 14:20:00;5
55330669;2017-03-21 14:25:00;5
55331206;2017-03-21 14:30:00;6
55331672;2017-03-21 14:35:00;14
55332279;2017-03-21 14:40:00;9
55332782;2017-03-21 14:45:00;16
55333341;2017-03-21 14:50:00;10
55333833;2017-03-21 14:55:00;13
55334282;2017-03-21 15:00:00;9
55334814;2017-03-21 15:05:00;10
55335367;2017-03-21 15:10:00;12
55335944;2017-03-21 15:15:00;27
55336914;2017-03-21 15:20:00;48
55338266;2017-03-21 15:25:00;75
55339816;2017-03-21 15:30:00;53
55341039;2017-03-21 15:35:00;23
55341763;2017-03-21 15:40:00;10
55342329;2017-03-21 15:45:00;11
55342936;2017-03-21 15:50:00;6
55343417;2017-03-21 15:55:00;5
55344181;2017-03-21 16:00:00;7
55344495;2017-03-21 16:05:00;9
55345047;2017-03-21 16:10:00;7
55345765;2017-03-21 16:15:00;11
55346252;2017-03-21 16:20:00;7
55346712;2017-03-21 16:25:00;7
55347320;2017-03-21 16:30:00;5
55347762;2017-03-21 16:35:00;10
55348240;2017-03-21 16:40:00;12
55349116;2017-03-21 16:45:00;5
55349539;2017-03-21 16:50:00;14
55350488;2017-03-21 16:55:00;36
55351419;2017-03-21 17:00:00;60
55352755;2017-03-21 17:05:00;36
55353924;2017-03-21 17:10:00;9
55354724;2017-03-21 17:15:00;11
55355505;2017-03-21 17:20:00;8
55355909;2017-03-21 17:25:00;8
55356296;2017-03-21 17:30:00;15
55356852;2017-03-21 17:35:00;5
55357561;2017-03-21 17:40:00;8
55358027;2017-03-21 17:45:00;5
55358450;2017-03-21 17:50:00;5
55358927;2017-03-21 17:55:00;5
55359545;2017-03-21 18:00:00;3
55360265;2017-03-21 18:05:00;2
55360744;2017-03-21 18:10:00;9
55361308;2017-03-21 18:15:00;4
55362055;2017-03-21 18:20:00;15
55362607;2017-03-21 18:25:00;18
55363407;2017-03-21 18:30:00;18
55364283;2017-03-21 18:35:00;6
55364984;2017-03-21 18:40:00;5
55365654;2017-03-21 18:45:00;6
55366065;2017-03-21 18:50:00;4
55366417;2017-03-21 18:55:00;5
55366871;2017-03-21 19:00:00;3
55367501;2017-03-21 19:05:00;3
55367809;2017-03-21 19:10:00;2
55368227;2017-03-21 19:15:00;2
55368571;2017-03-21 19:20:00;4
55368942;2017-03-21 19:25:00;3
55369385;2017-03-21 19:30:00;7
55369966;2017-03-21 19:35:00;5
55370211;2017-03-21 19:40:00;15
55371002;2017-03-21 19:45:00;2
55371115;2017-03-21 19:50:00;5
55371566;2017-03-21 19:55:00;9
55371979;2017-03-21 20:00:00;10
55372538;2017-03-21 20:05:00;7
55372977;2017-03-21 20:10:00;9
55373414;2017-03-21 20:15:00;6
55374074;2017-03-21 20:20:00;5
55374566;2017-03-21 20:25:00;6
55375050;2017-03-21 20:30:00;6
55375480;2017-03-21 20:35:00;6
55375979;2017-03-21 20:40:00;4
55376426;2017-03-21 20:45:00;7
55376806;2017-03-21 20:50:00;11
55377330;2017-03-21 20:55:00;2
55377668;2017-03-21 21:00:00;1
55377818;2017-03-21 21:05:00;5
55378202;2017-03-21 21:10:00;5
55378652;2017-03-21 21:15:00;4
0;2017-03-21 21:20:00;0
55379447;2017-03-21 21:25:00;1
55379690;2017-03-21 21:30:00;2
0;2017-03-21 21:35:00;0
55380159;2017-03-21 21:40:00;1
55380496;2017-03-21 21:45:00;3
55380893;2017-03-21 21:50:00;1
0;2017-03-21 21:55:00;0
55381575;2017-03-21 22:00:00;7
55381987;2017-03-21 22:05:00;2
55382367;2017-03-21 22:10:00;2
55382757;2017-03-21 22:15:00;5
55383093;2017-03-21 22:20:00;3
55383470;2017-03-21 22:25:00;8
55383921;2017-03-21 22:30:00;2
55384066;2017-03-21 22:35:00;3
55384584;2017-03-21 22:40:00;2
55384810;2017-03-21 22:45:00;1
55385271;2017-03-21 22:50:00;1
55385287;2017-03-21 22:55:00;4
55385709;2017-03-21 23:00:00;5
55385902;2017-03-21 23:05:00;4
55386088;2017-03-21 23:10:00;5
55386336;2017-03-21 23:15:00;4
55386889;2017-03-21 23:20:00;2
55386937;2017-03-21 23:25:00;1
0;2017-03-21 23:30:00;0
55387389;2017-03-21 23:35:00;5
55387780;2017-03-21 23:40:00;2
55387920;2017-03-21 23:45:00;2
55388096;2017-03-21 23:50:00;6
55388251;2017-03-21 23:55:00;3
55388600;2017-03-22 00:00:00;2
55388842;2017-03-22 00:05:00;3
55389033;2017-03-22 00:10:00;1
55389123;2017-03-22 00:15:00;1
55389528;2017-03-22 00:20:00;1
55389647;2017-03-22 00:25:00;1
55389810;2017-03-22 00:30:00;3
0;2017-03-22 00:35:00;0
55390021;2017-03-22 00:40:00;2
55390128;2017-03-22 00:45:00;3
55390358;2017-03-22 00:50:00;1
0;2017-03-22 00:55:00;0
55390544;2017-03-22 01:00:00;2
55390773;2017-03-22 01:05:00;1
0;2017-03-22 01:10:00;0
55391047;2017-03-22 01:15:00;3
0;2017-03-22 01:20:00;0
55391241;2017-03-22 01:25:00;1
55391282;2017-03-22 01:30:00;1
55391389;2017-03-22 01:35:00;1
55391534;2017-03-22 01:40:00;2
0;2017-03-22 01:45:00;0
55391773;2017-03-22 01:50:00;2
55391848;2017-03-22 01:55:00;2
0;2017-03-22 02:00:00;0
0;2017-03-22 02:05:00;0
0;2017-03-22 02:10:00;0
0;2017-03-22 02:15:00;0
55392239;2017-03-22 02:20:00;3
55392299;2017-03-22 02:25:00;1
0;2017-03-22 02:30:00;0
0;2017-03-22 02:35:00;0
0;2017-03-22 02:40:00;0
0;2017-03-22 02:45:00;0
55392624;2017-03-22 02:50:00;1
0;2017-03-22 02:55:00;0
0;2017-03-22 03:00:00;0
55392804;2017-03-22 03:05:00;2
55392851;2017-03-22 03:10:00;1
0;2017-03-22 03:15:00;0
0;2017-03-22 03:20:00;0
0;2017-03-22 03:25:00;0
55393114;2017-03-22 03:30:00;1
55393132;2017-03-22 03:35:00;1
0;2017-03-22 03:40:00;0
55393258;2017-03-22 03:45:00;1
0;2017-03-22 03:50:00;0
0;2017-03-22 03:55:00;0
55393457;2017-03-22 04:00:00;1
0;2017-03-22 04:05:00;0
55393528;2017-03-22 04:10:00;3
55393593;2017-03-22 04:15:00;1
0;2017-03-22 04:20:00;0
55393700;2017-03-22 04:25:00;1
55393742;2017-03-22 04:30:00;1
0;2017-03-22 04:35:00;0
55393853;2017-03-22 04:40:00;2
0;2017-03-22 04:45:00;0
0;2017-03-22 04:50:00;0
0;2017-03-22 04:55:00;0
0;2017-03-22 05:00:00;0
0;2017-03-22 05:05:00;0
0;2017-03-22 05:10:00;0
0;2017-03-22 05:15:00;0
55394497;2017-03-22 05:20:00;1
0;2017-03-22 05:25:00;0
0;2017-03-22 05:30:00;0
0;2017-03-22 05:35:00;0
0;2017-03-22 05:40:00;0
0;2017-03-22 05:45:00;0
0;2017-03-22 05:50:00;0
0;2017-03-22 05:55:00;0
0;2017-03-22 06:00:00;0
55395089;2017-03-22 06:05:00;1
0;2017-03-22 06:10:00;0
0;2017-03-22 06:15:00;0
0;2017-03-22 06:20:00;0
0;2017-03-22 06:25:00;0
0;2017-03-22 06:30:00;0
55395469;2017-03-22 06:35:00;1
0;2017-03-22 06:40:00;0
0;2017-03-22 06:45:00;0
0;2017-03-22 06:50:00;0
0;2017-03-22 06:55:00;0
0;2017-03-22 07:00:00;0
0;2017-03-22 07:05:00;0
0;2017-03-22 07:10:00;0
55396063;2017-03-22 07:15:00;1
0;2017-03-22 07:20:00;0
55396209;2017-03-22 07:25:00;1
55396307;2017-03-22 07:30:00;1
55396415;2017-03-22 07:35:00;2
55396581;2017-03-22 07:40:00;1
55396641;2017-03-22 07:45:00;1
55396821;2017-03-22 07:50:00;1
55396960;2017-03-22 07:55:00;3
55397138;2017-03-22 08:00:00;1
55397307;2017-03-22 08:05:00;1
55397333;2017-03-22 08:10:00;2
55397567;2017-03-22 08:15:00;2
55397664;2017-03-22 08:20:00;4
55397874;2017-03-22 08:25:00;10
55398058;2017-03-22 08:30:00;7
55398259;2017-03-22 08:35:00;9
55398689;2017-03-22 08:40:00;23
55398984;2017-03-22 08:45:00;43
55399607;2017-03-22 08:50:00;83
55400586;2017-03-22 08:55:00;152
55402024;2017-03-22 09:00:00;109
55403112;2017-03-22 09:05:00;64
55403836;2017-03-22 09:10:00;29
55404458;2017-03-22 09:15:00;14
55404933;2017-03-22 09:20:00;7
55405319;2017-03-22 09:25:00;7
55405757;2017-03-22 09:30:00;4
55406057;2017-03-22 09:35:00;6
55406407;2017-03-22 09:40:00;15
55406917;2017-03-22 09:45:00;2
55407381;2017-03-22 09:50:00;6
55407695;2017-03-22 09:55:00;10
55408100;2017-03-22 10:00:00;12
55408819;2017-03-22 10:05:00;9
55408929;2017-03-22 10:10:00;12
55409320;2017-03-22 10:15:00;8
55409827;2017-03-22 10:20:00;14
55410477;2017-03-22 10:25:00;26
55411485;2017-03-22 10:30:00;47
55412568;2017-03-22 10:35:00;53
55413551;2017-03-22 10:40:00;96
55414716;2017-03-22 10:45:00;81
55415669;2017-03-22 10:50:00;47
55416350;2017-03-22 10:55:00;26
55416989;2017-03-22 11:00:00;5
55417357;2017-03-22 11:05:00;9
55417948;2017-03-22 11:10:00;5
55418396;2017-03-22 11:15:00;4
55418599;2017-03-22 11:20:00;13
55419045;2017-03-22 11:25:00;7
55419450;2017-03-22 11:30:00;8
55420208;2017-03-22 11:35:00;4
55420430;2017-03-22 11:40:00;8
55420885;2017-03-22 11:45:00;19
55421422;2017-03-22 11:50:00;9
55421874;2017-03-22 11:55:00;9
55422322;2017-03-22 12:00:00;11
55423159;2017-03-22 12:05:00;31
55424112;2017-03-22 12:10:00;39
55425328;2017-03-22 12:15:00;76
55427020;2017-03-22 12:20:00;44
55428068;2017-03-22 12:25:00;30
55428739;2017-03-22 12:30:00;5
55429185;2017-03-22 12:35:00;10
55429639;2017-03-22 12:40:00;5
55429952;2017-03-22 12:45:00;9
55430379;2017-03-22 12:50:00;15
55430956;2017-03-22 12:55:00;9
55431420;2017-03-22 13:00:00;13
55432048;2017-03-22 13:05:00;17
55432709;2017-03-22 13:10:00;9
55433279;2017-03-22 13:15:00;10
55433866;2017-03-22 13:20:00;9
55434269;2017-03-22 13:25:00;10
55434818;2017-03-22 13:30:00;22
55435466;2017-03-22 13:35:00;17
55436078;2017-03-22 13:40:00;21
55436916;2017-03-22 13:45:00;55
55438497;2017-03-22 13:50:00;113
55440334;2017-03-22 13:55:00;90
55441676;2017-03-22 14:00:00;39
55442566;2017-03-22 14:05:00;18
55443427;2017-03-22 14:10:00;3
55443790;2017-03-22 14:15:00;11
55444278;2017-03-22 14:20:00;6
55444724;2017-03-22 14:25:00;5
55445231;2017-03-22 14:30:00;4
55445604;2017-03-22 14:35:00;6
55446207;2017-03-22 14:40:00;6
55446625;2017-03-22 14:45:00;3
55447077;2017-03-22 14:50:00;7
55447703;2017-03-22 14:55:00;8
55448420;2017-03-22 15:00:00;2
55448791;2017-03-22 15:05:00;5
55449396;2017-03-22 15:10:00;7
55449996;2017-03-22 15:15:00;20
55450873;2017-03-22 15:20:00;54
55452308;2017-03-22 15:25:00;61
55453939;2017-03-22 15:30:00;56
55455202;2017-03-22 15:35:00;29
55456038;2017-03-22 15:40:00;11
55456967;2017-03-22 15:45:00;1
55457372;2017-03-22 15:50:00;10
55457953;2017-03-22 15:55:00;11
55458527;2017-03-22 16:00:00;3
55458947;2017-03-22 16:05:00;10
55459618;2017-03-22 16:10:00;4
55459972;2017-03-22 16:15:00;10
55460568;2017-03-22 16:20:00;7
55461049;2017-03-22 16:25:00;11
55461523;2017-03-22 16:30:00;6
55462165;2017-03-22 16:35:00;5
55462713;2017-03-22 16:40:00;8
55463353;2017-03-22 16:45:00;14
55463989;2017-03-22 16:50:00;10
55464871;2017-03-22 16:55:00;19
55466021;2017-03-22 17:00:00;40
55467425;2017-03-22 17:05:00;20
55468793;2017-03-22 17:10:00;10
55469449;2017-03-22 17:15:00;9
55469989;2017-03-22 17:20:00;6
55470612;2017-03-22 17:25:00;6
55471022;2017-03-22 17:30:00;4
55471656;2017-03-22 17:35:00;4
55472147;2017-03-22 17:40:00;4
55472512;2017-03-22 17:45:00;4
55473000;2017-03-22 17:50:00;4
55473439;2017-03-22 17:55:00;3
55474120;2017-03-22 18:00:00;4
55474626;2017-03-22 18:05:00;7
55475335;2017-03-22 18:10:00;6
55475796;2017-03-22 18:15:00;6
55476506;2017-03-22 18:20:00;16
55477332;2017-03-22 18:25:00;16
55478209;2017-03-22 18:30:00;10
55479002;2017-03-22 18:35:00;5
55479690;2017-03-22 18:40:00;7
55480519;2017-03-22 18:45:00;2
55480882;2017-03-22 18:50:00;2
55481454;2017-03-22 18:55:00;3
55481726;2017-03-22 19:00:00;5
55482214;2017-03-22 19:05:00;5
55482674;2017-03-22 19:10:00;4
55483101;2017-03-22 19:15:00;6
55483511;2017-03-22 19:20:00;3
